
Timestamp	StatusLine	Rate (≈/S)	Film Thickness (k≈)	Substrate Thickness (k≈)	Frequency (Hz)
2018-05-15T12:16:23	RUNNING | 0:01:27 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	0.383	0.382	5953543.14
2018-05-15T12:16:24	RUNNING | 0:01:28 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.46	0.388	0.387	5953542.37
2018-05-15T12:16:25	RUNNING | 0:01:29 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	0.392	0.392	5953541.70
2018-05-15T12:16:26	RUNNING | 0:01:30 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.47	0.396	0.396	5953540.93
2018-05-15T12:16:27	RUNNING | 0:01:31 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	0.401	0.400	5953540.24
2018-05-15T12:16:28	RUNNING | 0:01:32 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	0.406	0.405	5953539.52
2018-05-15T12:16:29	RUNNING | 0:01:34 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	0.411	0.410	5953538.75
2018-05-15T12:16:30	RUNNING | 0:01:35 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	0.416	0.415	5953537.97
2018-05-15T12:16:31	RUNNING | 0:01:36 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.36	0.420	0.420	5953537.23
2018-05-15T12:16:32	RUNNING | 0:01:37 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	0.425	0.425	5953536.46
2018-05-15T12:16:33	RUNNING | 0:01:38 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	0.430	0.429	5953535.78
2018-05-15T12:16:35	RUNNING | 0:01:39 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.36	0.434	0.434	5953535.00
2018-05-15T12:16:36	RUNNING | 0:01:40 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	0.439	0.438	5953534.29
2018-05-15T12:16:37	RUNNING | 0:01:41 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	0.444	0.443	5953533.55
2018-05-15T12:16:38	RUNNING | 0:01:42 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	0.448	0.448	5953532.78
2018-05-15T12:16:39	RUNNING | 0:01:43 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	0.453	0.452	5953532.09
2018-05-15T12:16:40	RUNNING | 0:01:44 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.50	0.457	0.457	5953531.36
2018-05-15T12:16:41	RUNNING | 0:01:45 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	0.462	0.461	5953530.67
2018-05-15T12:16:42	RUNNING | 0:01:46 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	0.466	0.466	5953529.95
2018-05-15T12:16:43	RUNNING | 0:01:47 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	0.471	0.470	5953529.26
2018-05-15T12:16:44	RUNNING | 0:01:48 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	0.476	0.475	5953528.43
2018-05-15T12:16:45	RUNNING | 0:01:49 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.25	0.480	0.480	5953527.76
2018-05-15T12:16:46	RUNNING | 0:01:50 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	0.485	0.484	5953527.10
2018-05-15T12:16:47	RUNNING | 0:01:51 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	0.489	0.489	5953526.33
2018-05-15T12:16:48	RUNNING | 0:01:52 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.51	0.494	0.493	5953525.62
2018-05-15T12:16:49	RUNNING | 0:01:54 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	0.499	0.498	5953524.85
2018-05-15T12:16:50	RUNNING | 0:01:55 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.36	0.503	0.503	5953524.14
2018-05-15T12:16:51	RUNNING | 0:01:56 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	0.508	0.507	5953523.44
2018-05-15T12:16:52	RUNNING | 0:01:57 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	0.512	0.512	5953522.64
2018-05-15T12:16:53	RUNNING | 0:01:58 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	0.517	0.516	5953522.03
2018-05-15T12:16:54	RUNNING | 0:01:59 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	0.521	0.521	5953521.28
2018-05-15T12:16:55	RUNNING | 0:02:00 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	0.526	0.525	5953520.57
2018-05-15T12:16:56	RUNNING | 0:02:01 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	0.531	0.530	5953519.79
2018-05-15T12:16:58	RUNNING | 0:02:02 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	0.535	0.535	5953519.03
2018-05-15T12:16:59	RUNNING | 0:02:03 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	0.540	0.539	5953518.29
2018-05-15T12:17:00	RUNNING | 0:02:04 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	0.545	0.544	5953517.53
2018-05-15T12:17:01	RUNNING | 0:02:05 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	0.549	0.549	5953516.83
2018-05-15T12:17:02	RUNNING | 0:02:06 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	0.554	0.553	5953516.11
2018-05-15T12:17:03	RUNNING | 0:02:07 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	0.559	0.558	5953515.30
2018-05-15T12:17:04	RUNNING | 0:02:08 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	0.564	0.563	5953514.56
2018-05-15T12:17:05	RUNNING | 0:02:09 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.29	0.568	0.568	5953513.88
2018-05-15T12:17:06	RUNNING | 0:02:10 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	0.572	0.572	5953513.17
2018-05-15T12:17:07	RUNNING | 0:02:11 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.34	0.577	0.577	5953512.37
2018-05-15T12:17:08	RUNNING | 0:02:12 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	0.582	0.581	5953511.75
2018-05-15T12:17:09	RUNNING | 0:02:13 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.34	0.586	0.586	5953511.01
2018-05-15T12:17:10	RUNNING | 0:02:14 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.36	0.590	0.590	5953510.34
2018-05-15T12:17:11	RUNNING | 0:02:16 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	0.595	0.595	5953509.55
2018-05-15T12:17:12	RUNNING | 0:02:17 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	0.600	0.599	5953508.81
2018-05-15T12:17:13	RUNNING | 0:02:18 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	0.605	0.604	5953508.05
2018-05-15T12:17:14	RUNNING | 0:02:19 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	0.609	0.609	5953507.30
2018-05-15T12:17:15	RUNNING | 0:02:20 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.47	0.614	0.613	5953506.60
2018-05-15T12:17:16	RUNNING | 0:02:21 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.46	0.619	0.618	5953505.84
2018-05-15T12:17:17	RUNNING | 0:02:22 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	0.623	0.623	5953505.12
2018-05-15T12:17:19	RUNNING | 0:02:23 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	0.628	0.628	5953504.37
2018-05-15T12:17:20	RUNNING | 0:02:24 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	0.633	0.632	5953503.56
2018-05-15T12:17:21	RUNNING | 0:02:25 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.47	0.638	0.637	5953502.81
2018-05-15T12:17:22	RUNNING | 0:02:26 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	0.643	0.642	5953502.08
2018-05-15T12:17:23	RUNNING | 0:02:27 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	0.647	0.647	5953501.36
2018-05-15T12:17:24	RUNNING | 0:02:28 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	0.651	0.651	5953500.71
2018-05-15T12:17:25	RUNNING | 0:02:29 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	0.656	0.656	5953499.93
2018-05-15T12:17:26	RUNNING | 0:02:30 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	0.661	0.660	5953499.23
2018-05-15T12:17:27	RUNNING | 0:02:31 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	0.665	0.665	5953498.48
2018-05-15T12:17:28	RUNNING | 0:02:32 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	0.670	0.669	5953497.76
2018-05-15T12:17:29	RUNNING | 0:02:34 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	0.675	0.674	5953497.00
2018-05-15T12:17:30	RUNNING | 0:02:35 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	0.679	0.679	5953496.24
2018-05-15T12:17:31	RUNNING | 0:02:36 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	0.684	0.683	5953495.55
2018-05-15T12:17:32	RUNNING | 0:02:37 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	0.688	0.688	5953494.81
2018-05-15T12:17:33	RUNNING | 0:02:38 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	0.693	0.693	5953494.06
2018-05-15T12:17:34	RUNNING | 0:02:39 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	0.697	0.697	5953493.39
2018-05-15T12:17:35	RUNNING | 0:02:40 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	0.702	0.701	5953492.71
2018-05-15T12:17:36	RUNNING | 0:02:41 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	0.706	0.706	5953491.98
2018-05-15T12:17:37	RUNNING | 0:02:42 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	0.711	0.710	5953491.31
2018-05-15T12:17:38	RUNNING | 0:02:43 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	0.716	0.715	5953490.56
2018-05-15T12:17:40	RUNNING | 0:02:44 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	0.720	0.720	5953489.77
2018-05-15T12:17:41	RUNNING | 0:02:45 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	0.725	0.724	5953489.07
2018-05-15T12:17:42	RUNNING | 0:02:46 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	0.729	0.729	5953488.38
2018-05-15T12:17:43	RUNNING | 0:02:47 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	0.734	0.733	5953487.70
2018-05-15T12:17:44	RUNNING | 0:02:48 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	0.738	0.738	5953486.91
2018-05-15T12:17:45	RUNNING | 0:02:49 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	0.743	0.743	5953486.13
2018-05-15T12:17:46	RUNNING | 0:02:50 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.49	0.748	0.747	5953485.47
2018-05-15T12:17:47	RUNNING | 0:02:51 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	0.752	0.752	5953484.71
2018-05-15T12:17:48	RUNNING | 0:02:52 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	0.757	0.756	5953484.04
2018-05-15T12:17:49	RUNNING | 0:02:53 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	0.762	0.761	5953483.22
2018-05-15T12:17:50	RUNNING | 0:02:54 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	0.767	0.766	5953482.46
2018-05-15T12:17:51	RUNNING | 0:02:56 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	0.771	0.771	5953481.67
2018-05-15T12:17:52	RUNNING | 0:02:57 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	0.776	0.776	5953480.91
2018-05-15T12:17:53	RUNNING | 0:02:58 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	0.781	0.780	5953480.22
2018-05-15T12:17:54	RUNNING | 0:02:59 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	0.785	0.785	5953479.43
2018-05-15T12:17:55	RUNNING | 0:03:00 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	0.790	0.789	5953478.80
2018-05-15T12:17:56	RUNNING | 0:03:01 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.33	0.795	0.794	5953478.01
2018-05-15T12:17:58	RUNNING | 0:03:02 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	0.800	0.799	5953477.22
2018-05-15T12:17:59	RUNNING | 0:03:03 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	0.804	0.803	5953476.53
2018-05-15T12:18:00	RUNNING | 0:03:04 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	0.809	0.808	5953475.75
2018-05-15T12:18:01	RUNNING | 0:03:05 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.46	0.813	0.813	5953475.09
2018-05-15T12:18:02	RUNNING | 0:03:06 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	0.818	0.817	5953474.33
2018-05-15T12:18:03	RUNNING | 0:03:07 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	0.823	0.822	5953473.56
2018-05-15T12:18:04	RUNNING | 0:03:08 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	0.827	0.827	5953472.89
2018-05-15T12:18:05	RUNNING | 0:03:09 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	0.832	0.831	5953472.17
2018-05-15T12:18:06	RUNNING | 0:03:10 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	0.837	0.836	5953471.35
2018-05-15T12:18:07	RUNNING | 0:03:11 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.33	0.841	0.841	5953470.74
2018-05-15T12:18:08	RUNNING | 0:03:12 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	0.846	0.845	5953469.96
2018-05-15T12:18:09	RUNNING | 0:03:14 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	0.851	0.850	5953469.13
2018-05-15T12:18:10	RUNNING | 0:03:15 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	0.856	0.855	5953468.37
2018-05-15T12:18:11	RUNNING | 0:03:16 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	0.861	0.860	5953467.58
2018-05-15T12:18:12	RUNNING | 0:03:17 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	0.865	0.865	5953466.88
2018-05-15T12:18:13	RUNNING | 0:03:18 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	0.870	0.869	5953466.13
2018-05-15T12:18:15	RUNNING | 0:03:19 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	0.875	0.874	5953465.38
2018-05-15T12:18:16	RUNNING | 0:03:20 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	0.880	0.879	5953464.55
2018-05-15T12:18:17	RUNNING | 0:03:21 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	0.884	0.884	5953463.81
2018-05-15T12:18:18	RUNNING | 0:03:22 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	0.889	0.888	5953463.13
2018-05-15T12:18:19	RUNNING | 0:03:23 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	0.894	0.893	5953462.39
2018-05-15T12:18:20	RUNNING | 0:03:24 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.46	0.898	0.898	5953461.57
2018-05-15T12:18:21	RUNNING | 0:03:25 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.31	0.903	0.902	5953460.96
2018-05-15T12:18:22	RUNNING | 0:03:26 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	0.907	0.907	5953460.20
2018-05-15T12:18:23	RUNNING | 0:03:27 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	0.912	0.912	5953459.49
2018-05-15T12:18:24	RUNNING | 0:03:28 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.30	0.916	0.916	5953458.78
2018-05-15T12:18:25	RUNNING | 0:03:29 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.34	0.921	0.920	5953458.07
2018-05-15T12:18:26	RUNNING | 0:03:31 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	0.926	0.925	5953457.29
2018-05-15T12:18:27	RUNNING | 0:03:32 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.34	0.930	0.930	5953456.55
2018-05-15T12:18:28	RUNNING | 0:03:33 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	0.935	0.934	5953455.82
2018-05-15T12:18:29	RUNNING | 0:03:34 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	0.940	0.939	5953455.08
2018-05-15T12:18:30	RUNNING | 0:03:35 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	0.945	0.944	5953454.34
2018-05-15T12:18:31	RUNNING | 0:03:36 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	0.949	0.948	5953453.66
2018-05-15T12:18:33	RUNNING | 0:03:37 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	0.954	0.953	5953452.84
2018-05-15T12:18:34	RUNNING | 0:03:38 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	0.958	0.958	5953452.25
2018-05-15T12:18:35	RUNNING | 0:03:39 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	0.963	0.963	5953451.40
2018-05-15T12:18:36	RUNNING | 0:03:40 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	0.967	0.967	5953450.69
2018-05-15T12:18:37	RUNNING | 0:03:41 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.46	0.972	0.972	5953449.97
2018-05-15T12:18:38	RUNNING | 0:03:42 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.34	0.977	0.976	5953449.25
2018-05-15T12:18:39	RUNNING | 0:03:43 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.52	0.982	0.981	5953448.46
2018-05-15T12:18:40	RUNNING | 0:03:44 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	0.986	0.986	5953447.72
2018-05-15T12:18:41	RUNNING | 0:03:45 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	0.991	0.990	5953447.04
2018-05-15T12:18:42	RUNNING | 0:03:46 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	0.996	0.995	5953446.28
2018-05-15T12:18:43	RUNNING | 0:03:47 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	1.000	0.999	5953445.58
2018-05-15T12:18:44	RUNNING | 0:03:49 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.36	1.005	1.004	5953444.81
2018-05-15T12:18:45	RUNNING | 0:03:50 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	1.010	1.009	5953444.04
2018-05-15T12:18:46	RUNNING | 0:03:51 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	1.014	1.014	5953443.35
2018-05-15T12:18:47	RUNNING | 0:03:52 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	1.019	1.018	5953442.54
2018-05-15T12:18:48	RUNNING | 0:03:53 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	1.024	1.023	5953441.83
2018-05-15T12:18:50	RUNNING | 0:03:54 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.34	1.028	1.028	5953441.08
2018-05-15T12:18:51	RUNNING | 0:03:55 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	1.033	1.032	5953440.31
2018-05-15T12:18:52	RUNNING | 0:03:56 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.42	1.038	1.037	5953439.53
2018-05-15T12:18:53	RUNNING | 0:03:57 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	1.043	1.042	5953438.81
2018-05-15T12:18:54	RUNNING | 0:03:58 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.45	1.047	1.046	5953438.10
2018-05-15T12:18:55	RUNNING | 0:03:59 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	1.052	1.051	5953437.34
2018-05-15T12:18:56	RUNNING | 0:04:00 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	1.056	1.056	5953436.66
2018-05-15T12:18:57	RUNNING | 0:04:01 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	1.061	1.061	5953435.89
2018-05-15T12:18:58	RUNNING | 0:04:02 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	1.065	1.065	5953435.19
2018-05-15T12:18:59	RUNNING | 0:04:03 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	1.070	1.070	5953434.45
2018-05-15T12:19:00	RUNNING | 0:04:04 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.32	1.075	1.074	5953433.79
2018-05-15T12:19:01	RUNNING | 0:04:06 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	1.079	1.079	5953432.98
2018-05-15T12:19:02	RUNNING | 0:04:07 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	1.084	1.083	5953432.30
2018-05-15T12:19:03	RUNNING | 0:04:08 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.34	1.089	1.088	5953431.57
2018-05-15T12:19:04	RUNNING | 0:04:09 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	1.093	1.093	5953430.81
2018-05-15T12:19:05	RUNNING | 0:04:10 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	1.098	1.097	5953430.08
2018-05-15T12:19:06	RUNNING | 0:04:11 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.48	1.102	1.102	5953429.39
2018-05-15T12:19:07	RUNNING | 0:04:12 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.37	1.107	1.106	5953428.68
2018-05-15T12:19:08	RUNNING | 0:04:13 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.36	1.111	1.111	5953427.94
2018-05-15T12:19:09	RUNNING | 0:04:14 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	1.116	1.115	5953427.23
2018-05-15T12:19:10	RUNNING | 0:04:15 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	1.120	1.120	5953426.58
2018-05-15T12:19:11	RUNNING | 0:04:16 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	1.125	1.124	5953425.83
2018-05-15T12:19:13	RUNNING | 0:04:17 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	1.130	1.129	5953425.08
2018-05-15T12:19:14	RUNNING | 0:04:18 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	1.134	1.133	5953424.40
2018-05-15T12:19:15	RUNNING | 0:04:19 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	1.139	1.138	5953423.61
2018-05-15T12:19:16	RUNNING | 0:04:20 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.50	1.144	1.143	5953422.85
2018-05-15T12:19:17	RUNNING | 0:04:21 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	1.148	1.148	5953422.09
2018-05-15T12:19:18	RUNNING | 0:04:22 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	1.153	1.152	5953421.37
2018-05-15T12:19:19	RUNNING | 0:04:23 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	1.158	1.157	5953420.60
2018-05-15T12:19:20	RUNNING | 0:04:24 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.41	1.162	1.162	5953419.93
2018-05-15T12:19:21	RUNNING | 0:04:25 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.28	1.166	1.166	5953419.23
2018-05-15T12:19:22	RUNNING | 0:04:26 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	1.171	1.171	5953418.49
2018-05-15T12:19:23	RUNNING | 0:04:27 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	1.176	1.175	5953417.81
2018-05-15T12:19:24	RUNNING | 0:04:29 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	1.180	1.180	5953417.03
2018-05-15T12:19:25	RUNNING | 0:04:30 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.38	1.185	1.185	5953416.25
2018-05-15T12:19:26	RUNNING | 0:04:31 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	1.190	1.189	5953415.56
2018-05-15T12:19:27	RUNNING | 0:04:32 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.39	1.194	1.194	5953414.87
2018-05-15T12:19:28	RUNNING | 0:04:33 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.44	1.199	1.198	5953414.09
2018-05-15T12:19:29	RUNNING | 0:04:34 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	1.204	1.203	5953413.33
2018-05-15T12:19:31	RUNNING | 0:04:35 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.35	1.209	1.208	5953412.56
2018-05-15T12:19:32	RUNNING | 0:04:36 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.40	1.213	1.213	5953411.78
2018-05-15T12:19:33	RUNNING | 0:04:37 | Life  95% | RUN# 6237 | LOGGING ON | Film Fe x 40	4.43	1.218	1.217	5953411.09
